37.90338,74.60669
90.27651,60.567093
81.31227,98.468185
6.4388156,75.29146
43.723072,24.280907
59.818638,85.31626
83.68015,99.29118
13.219059,9.068024
89.8391,80.220985
46.53758,51.628567
80.287025,61.56204
5.347228,4.167855
11.946619,76.12372
30.756176,35.598743
17.149508,44.23735
6.866288,75.79484
23.877562,40.400494
10.344303,29.579317
49.738716,54.597878
33.30537,24.318468
45.015015,8.629203
7.2929025,60.465942
51.101696,22.684061
86.19497,72.59668
59.651398,21.53814
58.92148,80.04632
51.773155,69.6771
56.07219,3.1663299
72.908905,67.757126
31.793344,74.564865
34.552933,93.46053
75.799034,74.28536
63.208244,31.007492
53.1037,53.876698
66.54979,20.6061
38.3994,43.96435
2.9051423,66.50367
49.989067,78.50528
32.470715,38.12648
14.464235,85.48567
34.08855,14.1572
79.9225,16.31527
17.507648,64.87954
78.16584,41.718792
63.316463,34.521973
27.260471,45.408535
70.96019,35.04864
13.730931,93.12151
30.314995,54.120277
63.57924,71.95127
39.62922,51.492798
97.32348,55.01269
38.589466,23.348951
66.912445,53.066826
61.138893,86.48315
60.078003,79.80008
60.78192,71.1689
56.609917,49.76084
5.8417916,54.6129
50.118267,99.62176
2.5892258,74.62425
59.331192,46.70216
48.257984,1.7952442
87.49379,69.32486
22.792494,23.136091
14.123392,94.10367
48.204433,52.74744
4.766524,34.47223
5.90384,11.580503
30.693745,55.073536
1.8455625,86.45219
97.759964,91.6143
71.61488,77.8518
77.581024,51.68849
22.549534,43.32714
91.35751,59.940983
51.872,12.706161
54.642605,79.55344
28.06245,16.062725
87.26985,73.84775
36.301468,7.9826474
47.54498,23.713446
20.881367,23.39418
18.408478,80.49606
46.12403,89.592514
82.84086,30.843985
74.914635,3.3478975
28.812145,95.0786
82.65483,88.821815
45.334328,13.351667
92.1562,6.4394593
51.03034,18.769444
36.904324,37.211082
81.25271,23.03183
38.682747,19.10838
66.15539,47.98194
18.702137,42.50817
80.00194,65.061035
17.178535,47.69584
24.44831,93.801796
83.14936,9.849871
86.0719,78.73018
92.9576,78.91572
50.752495,51.005043
45.110058,77.36327
27.681519,75.2071
20.959234,7.7571154
87.63386,19.200146
97.12866,14.718235
85.355965,60.35695
44.91222,17.11626
70.887695,94.09888
77.64237,57.294846
50.178707,3.3298016
54.61843,23.90846
0.7923007,11.95457
3.5155892,69.79139
44.594456,37.68723
36.122765,84.12243
28.421343,14.231098
1.0513544,70.961174
60.20545,30.793953
59.988045,88.14274
26.179218,3.3343196
8.273506,12.658083
77.85374,78.93467
25.633287,47.163082
54.611553,15.948629
48.60555,71.19461
96.48662,9.745491
48.234783,38.276493
54.310356,36.54672
87.68855,34.017815
48.56571,70.684265
2.801299,31.603706
14.215958,95.182144
29.975021,1.9639134
39.4397,13.455618
0.65191984,1.3926744
19.723022,9.759819
86.80628,46.549343
5.2298784,50.581215
87.82637,14.186943
11.134124,22.6066
10.079789,18.29096
78.64523,32.933987
24.581564,55.83533
54.453754,34.713425
45.147396,42.257057
61.930393,64.410126
30.57145,10.12615
61.578728,58.29687
53.55923,76.281525
22.278082,26.879883
74.580505,23.721922
2.5442839,56.1422
41.581333,98.40547
64.5941,90.568306
95.31218,15.802813
52.16751,18.948042
76.31327,4.227531
77.94365,43.956436
73.262405,40.595043
64.27189,3.009832
96.06811,27.647459
56.81702,94.79712
93.11405,18.653797
35.69033,63.29347
93.34563,83.54878
76.808914,63.22918
52.141167,47.583508
49.298332,67.287155
59.196747,2.144885
87.281105,20.239698
22.858763,52.661957
22.771336,20.231247
21.12919,62.249767
12.403404,96.83531
80.99236,33.038307
27.060377,59.119724
57.021904,69.18467
63.336433,29.686785
35.74556,27.107979
56.10733,96.75398
94.64145,46.504772
98.60282,2.7665377
66.50883,68.01516
1.6834497,5.9698105
96.93033,39.191963
80.385414,3.8414478
62.027943,84.96244
54.76123,50.295425
55.3545,78.264305
39.174416,4.795766
37.255013,52.53749
41.625534,87.18629
23.942352,55.78855
54.391922,73.11684
15.900326,12.682128
3.1292439,54.565857
79.738976,98.58953
47.411873,80.12013
83.18472,62.29478
38.83469,14.4764185
94.10608,21.706177
87.15267,77.20952
93.43022,83.0196
70.099915,89.66539
97.10505,53.101494
14.264607,35.1331
56.78115,37.535713
17.7688,12.321985
84.41734,69.64878
5.035317,44.142914
54.653595,25.862778
